ID_sheet,ID,type,location_name,Tunnelwall,Borehole_interval,Borehole_depth_top,Borehole_depth_bottom,Tunnel_Location_tm,Date_ddmmmyy,time_hhmm,overburden_m,geology,categories,fluorid_ppm,chloride_ppm,nitrate_ppm,sulfate_ppm,CO3_ppm,lithium_ppm,sodium_ppm,potassium_ppm,magnesium_ppm,calcium_ppm,T_degC,pH_field,pH_lab,EC_field_ySpcm,EC_lab_ySpcm,TDS_ppm,ORP_mV,Flowrate_lps,MPF,d18O_ppt,dD_ppt,d18O_ppt_2,dD_ppt_2,CBE_pc,mixing_st1nit1_2,notes,Name,pH,EC,Q,Temperature,Fluoride,Chloride,Nitrite,Bromide,Nitrate,Phosphate,Sulfate,Lithium,Sodium,Ammonium,Potassium,Magnesium,Calcium,Strontium,Lab_pH,Lab_EC,qPCR_mean,qPCR_std,Map ID,python_ID,python_date,Excel_TM,Excel_Overburden,Excel_Geology,Excel_Category
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdTrigula.20210505,8.95,87.7,,16.9,2.25,0.27,,,0.68,,14.77,0,10.42,,0.45,0,8.43,,9.296,55.6,,,,BdTrigula,20210505,,,,experiment
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdTrigula.20210505,8.95,87.7,,14.9,2.25,0.27,,,0.68,,14.77,0,10.42,,0.45,0,8.43,,9.296,55.6,,,,BdTrigula,20210505,,,,experiment
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb1.20200916,,,0.14,17.9,5.92,5.04,,,,,91.76,0.06,24.43,,0.85,0.2,35.28,,7.979,221,,,,BdWcb1,20200916,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-int1.20211214,,,,,6.99,5.15,,,,,190.15,,,,,,,,,,,,,BdWcb2-int1,20211214,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-int2.20211214,,,,,6.71,4.73,,,,,129.81,,,,,,,,,,,,,BdWcb2-int2,20211214,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-int3.20211004,,,,,7.04,5.96,,0.14,,,205.39,,,,,,,,,,,,,BdWcb2-int3,20211004,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-int3.20211214,,,,,6.92,5.91,,0.16,,0.16,209.97,,,,,,,,,,,,,BdWcb2-int3,20211214,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-int4.20211214,,,,,6.79,4.35,,0.45,,,122.61,,,,,,,,,,,,,BdWcb2-int4,20211214,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-int5/6.20211004,,,,,6.35,4.47,,,,0.17,116.1,,,,,,,,,,,,,BdWcb2-int5/6,20211004,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-int5/6.20211214,,,,,6.81,4.34,,,0.71,,114.73,,,,,,,,,,,,,BdWcb2-int5/6,20211214,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-int7.20211004,,,,,5.84,3.03,,,,0.21,39.89,,,,,,,,,,,,,BdWcb2-int7,20211004,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-int7.20211214,,,,,6.35,2.84,,0.55,,,39.89,,,,,,,,,,,,,BdWcb2-int7,20211214,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-p3.20200820,,,0.007,18.2,8.99,8.26,,,,,252.86,0.1,29.25,,0.47,1.12,107.17,,7.433,487,,,,BdWcb2-p3,20200820,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-p3.20210520,,522,0.003,16.2,7.18,8.38,,,0,,255.95,0.1,30.79,,0.56,0,102.68,,9.341,499,,,,BdWcb2-p3,20210520,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-p3.20201221,,546,0.0023,16.2,,,,,,,,,,,,,,,,,,,,BdWcb2-p3,20201221,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-p3.20210428,,520,0.00216,16.7,7.06,7.56,,,0,,235.61,0.09,29.08,,0.64,0,98.52,,7.593,449,,,,BdWcb2-p3,20210428,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-p3.20210524,,520,,16.1,6.96,8.1,,,0,,255.07,0.09,30.71,,0.73,0,98.15,,9.258,507,,,,BdWcb2-p3,20210524,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-p4.20200820,,,0.003,18.1,8.76,6.75,,,,,123.99,0.08,23.79,,0.36,,48.61,,7.368,283,,,,BdWcb2-p4,20200820,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-p4.20210520,,390,0.001875,16.4,6.8,6.56,,,0,,172.92,0.1,28.77,,0.53,0,69.62,,9.397,385,,,,BdWcb2-p4,20210520,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-p4.20210524,,396,0.00154,16.2,6.77,6.83,,,0,,166.95,0.08,28.53,,0.61,0,66.43,,9.267,399,,,,BdWcb2-p4,20210524,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-p4.20210428,,393,0.0015,16.1,6.69,6.66,,,0,,164.93,0.09,27.47,,0.53,0,65.65,,7.953,337,,,,BdWcb2-p4,20210428,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-p4.20201221,,415,0.0012,16.4,,,,,,,,,,,,,,,,,,,,BdWcb2-p4,20201221,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-p5.20200820,,,0.007,18.7,8.86,7.25,,,,,190.93,0.1,26.96,,0.39,1.08,71.47,,7.255,385,,,,BdWcb2-p5,20200820,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-p5.20210430,,342,0.0062,16.5,6.65,5.77,,,0,,138.98,0.09,25.61,,0.61,0,55.4,,8.328,297,,,,BdWcb2-p5,20210430,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-p5.20210520,,329,0.0062,16.4,,,,,,,,,,,,,,,,,,,,BdWcb2-p5,20210520,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-p5.20201221,,377,0.0055,16.3,7.06,6.17,,,,,179.68,0.09,28.64,,0.65,,72.38,,8.39,365,,,,BdWcb2-p5,20201221,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-p5.20210524,,323,0.0053476,16.3,6.86,5.56,,,0,,131.77,0.08,26.02,,0.65,0,52.89,,9.294,326,,,,BdWcb2-p5,20210524,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-p7.20200820,,,0.006,17.9,8.02,5.77,,,,,49.63,0.1,22.22,,0.4,1.18,34.73,,7.417,165.8,,,,BdWcb2-p7,20200820,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-p7.20210430,,170.5,0.0005,16.6,6,3.59,,,,,46.46,0.09,22.59,,0.41,0,14.55,,8.614,131.6,,,,BdWcb2-p7,20210430,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-p7.20201221,,173.6,0.0004386,16.1,6.55,4.38,,,,,55.31,0.1,23.82,,0.46,,19.8,,8.68,164,,,,BdWcb2-p7,20201221,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-p7.20210520,,171,0.00043478,15.6,6.32,3.71,,,0,,49.92,0.1,23.86,,0.42,0,16.37,,9.649,162.8,,,,BdWcb2-p7,20210520,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWcb2-p7.20210524,,170,0.000429,16,6.21,3.54,,,0,,49.18,0.09,24.68,,0.57,0,17.32,,9.435,169.5,,,,BdWcb2-p7,20210524,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWGB1.20210806,,,,,4.11,9.78,,,0,,366.68,0.16,34.68,,0.39,0.01,147.14,,7.726,556,,,,BdWGB1,20210806,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWgb1.20211004,,,,,3.97,7.58,,0.19,,,342.7,,,,,,,,,,,,,BdWgb1,20211004,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWgb1.20211111,,,,,3.87,7.63,,0.15,,,345.14,,,,,,,,,,,,,BdWgb1,20211111,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWgb1.20211115,,,,,4,8.17,,0.15,,,358.15,,,,,,,,,,,,,BdWgb1,20211115,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWgb1.20211122,,,,,4.01,8.36,,0.18,,,361.66,,,,,,,,,,,,,BdWgb1,20211122,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWgb1.20211130,,,,,3.87,7.9,,0.19,,,349.59,,,,,,,,,,,,,BdWgb1,20211130,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWgb1_1.20211117,,,,,3.99,7.95,,0.18,,,358.96,,,,,,,,,,,,,BdWgb1_1,20211117,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWgb1_2.20211117,,,,,3.99,8.21,,0.16,,,359.77,,,,,,,,,,,,,BdWgb1_2,20211117,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWgb1_3.20211117,,,,,4,8.04,,0.2,,,360.08,,,,,,,,,,,,,BdWgb1_3,20211117,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWgb1_4.20211117,,,,,4.05,8.18,,0.2,,,358.6,,,,,,,,,,,,,BdWgb1_4,20211117,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWgb1_5.20211117,,,0.115,,4,8.15,,0.15,,,363.82,,,,,,,,,,,,,BdWgb1_5,20211117,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWgb1_6.20211118,,,0.115,,3.78,7.75,,0.14,,,345.52,,,,,,,,,,,,,BdWgb1_6,20211118,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWgb1_7.20211118,,,0.138,,3.94,8.18,,0.17,,,360.3,,,,,,,,,,,,,BdWgb1_7,20211118,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWGB1-4m.20210723,,,,,4.05,8.33,,,0,,313.91,0.15,32.01,,0.39,0.01,118.17,,7.737,548,,,,BdWGB1-4m,20210723,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWGB1-4m.20210728,,,,16.6,4.11,9.94,,,0,,369.44,0.17,35.66,,0.62,0.01,150.63,,7.753,619,,,,BdWGB1-4m,20210728,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb3.20200820,,,0.25,19.2,7.56,5.45,,,,,42.09,0.04,21.22,,1.56,1.97,32.4,,9.194,158.9,,,,BdWmb3,20200820,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb3.20200916,,,0.127,18.2,5.66,3.1,,,,,51.12,0.03,21.47,,0.81,0.19,18.25,,8.049,147,,,,BdWmb3,20200916,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb4.20200916,,,0.163,18,6.1,4.03,,,,,134.62,0.06,22.19,,0.43,0.19,55.26,,7.793,297,,,,BdWmb4,20200916,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb5.20210601,,385,0.54,17,,,,,,,,0.08,25.15,,0.61,0,67.45,,7.883,319,,,,BdWmb5,20210601,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb5.20210506,,,0.052,,,,,,,,,,,,,,,,,,,,,BdWmb5,20210506,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb5.20210505,,357,0.0448,16.9,5.54,4.59,,,0,,144.42,0.09,23.8,,0.48,,60.84,,9.221,271,,,,BdWmb5,20210505,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb5.20210427,,340,0.0418,16.7,6.08,4.63,,,0,,137.82,0.11,22.27,,0.51,0,55.45,,8.25,283,,,,BdWmb5,20210427,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb5.20210322,,267,0.0375,16.9,,,,,,,,,,,,,,,,,,,,BdWmb5,20210322,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb5.20210708,,278,,16.5,6.01,4.88,,,0,,109.92,0.09,23.94,,1.12,0.01,40.9,,,,,,,BdWmb5,20210708,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210511,,,0.12,,,,,,,,,,,,,,,,,,,,,BdWmb8,20210511,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210522_09,,342,0.112,16.9,,,,,,,,,,,,,,,,,,,,BdWmb8,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210520_17,,347,0.1119,16.9,6.31,5.46,,,0,,149.6,0.11,24.89,,0.5,0,60.92,,9.365,339,,,,BdWmb8,20210520,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210520_15,,343,0.11,17,,,,,,,,,,,,,,,,,,,,BdWmb8,20210520,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210520_9,,346,0.11,17.1,,,,,,,,,,,,,,,,,,,,BdWmb8,20210520,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210522_02,,340,0.11,17,,,,,,,,,,,,,,,,,,,,BdWmb8,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210522_01,,346,0.1085,16.9,6.01,4.84,,,0,,142.3,0.1,24.98,,0.45,0,59.87,,7.453,310,,,,BdWmb8,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210505_2,,373,0.108,,5.58,5.44,,,0,,156.84,0.1,24.26,,0.42,0,65.26,,9.092,340,,,,BdWmb8,20210505,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210522_12,,343,0.108,17.2,,,,,,,,,,,,,,,,,,,,BdWmb8,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210520_6,,347,0.1075,17.1,6.88,4.69,,,0,,132.02,0.1,25.29,,0.36,0,30.21,,9.172,331,,,,BdWmb8,20210520,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210520_14,,345,0.107,16.8,,,,,,,,,,,,,,,,,,,,BdWmb8,20210520,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210520_5,,346,0.107,16.9,,,,,,,,,,,,,,,,,,,,BdWmb8,20210520,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210520_7,,345,0.107,17.2,,,,,,,,,,,,,,,,,,,,BdWmb8,20210520,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210520_12,,344,0.106,17,,,,,,,,,,,,,,,,,,,,BdWmb8,20210520,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210521_1,,344,0.106,16.9,6.17,5.38,,,0,,145.04,0.11,24.96,,0.54,0,59.91,,9.521,330,,,,BdWmb8,20210521,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210520_3,,350,0.1056,17,,,,,,,,,,,,,,,,,,,,BdWmb8,20210520,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210520_8,,345,0.105,17.1,,,,,,,,,,,,,,,,,,,,BdWmb8,20210520,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210522_10,,342,0.105,17.3,,,,,,,,,,,,,,,,,,,,BdWmb8,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210523_07,,346,0.105,17.2,,,,,,,,,,,,,,,,,,,,BdWmb8,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210523_12,,348,0.105,16.1,,,,,,,,,,,,,,,,,,,,BdWmb8,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210520_10,,348,0.1045,17,,,,,,,,,,,,,,,,,,,,BdWmb8,20210520,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210520_11,,343,0.104,17,7.04,4.78,,,,,133.45,0.09,23.43,,0.41,0,55.33,,9.319,334,,,,BdWmb8,20210520,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210522_04,,341,0.1034,17.3,,,,,,,,,,,,,,,,,,,,BdWmb8,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210522_08,,341,0.1025,17,6.18,5.43,,,0,,144.91,0.1,24.51,,0.42,0,59.63,,8.605,276,,,,BdWmb8,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210523_03,,345,0.1025,16.8,,,,,,,,,,,,,,,,,,,,BdWmb8,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210520_13,,346,0.102,16.9,,,,,,,,,,,,,,,,,,,,BdWmb8,20210520,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210523_06,,346,0.102,17.1,6.07,5.14,,,0,,143.47,0.09,24.43,,0.48,0,58.2,,8.46,271,,,,BdWmb8,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210522_06,,340,0.101,16.9,,,,,,,,,,,,,,,,,,,,BdWmb8,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210523_04,,347,0.101,16.9,5.96,4.96,,,0,,143.7,0.09,24.69,,0.51,0,58.44,,8.22,300,,,,BdWmb8,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210505_1,,366,0.1,16.7,5.62,5.37,,,0,,156.7,0.1,24.11,,0.44,0,66.58,,9.053,329,,,,BdWmb8,20210505,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210521_3,,335,0.1,16.8,,,,,,,,,,,,,,,,,,,,BdWmb8,20210521,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210522_05,,341,0.1,16.9,6.18,5.42,,,0,,144.72,0.11,24.92,,0.44,0,60.17,,8.388,315,,,,BdWmb8,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210522_11,,342,0.1,17.2,,,,,,,,,,,,,,,,,,,,BdWmb8,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210523_02,,346,0.1,16.8,,,,,,,,,,,,,,,,,,,,BdWmb8,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210523_08,,345,0.1,17.2,6.09,4.82,,,0,,145.16,0.09,24.44,,0.48,0,58.24,,8.545,294,,,,BdWmb8,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210523_09,,347,0.1,17.4,,,,,,,,,,,,,,,,,,,,BdWmb8,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210601,,365,0.1,17.1,6.21,5.27,,,0,,155.77,0.09,24.81,,0.58,0,63.38,,7.629,307,,,,BdWmb8,20210601,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210523_11,,346,0.0985,17.3,,,,,,,,,,,,,,,,,,,,BdWmb8,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210522_03,,340,0.098,16.7,,,,,,,,,,,,,,,,,,,,BdWmb8,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210524,,350,0.098,17.2,6.16,5,,,0,,147.11,0.14,25.36,,0.68,0,59.34,,9.279,343,,,,BdWmb8,20210524,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210523_01,,348,0.095,17.1,5.85,4.75,,,0,,142.04,0.09,24.83,,0.65,0,57.95,,7.722,211,,,,BdWmb8,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210523_10,,344,0.094,17.3,6.15,5,,,0,,146.52,0,3.91,,0,0,9.35,,9.147,287,,,,BdWmb8,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210522_07,,340,0.0925,16.9,,,,,,,,,,,,,,,,,,,,BdWmb8,20210522,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210506,,,0.089,,,,,,,,,,,,,,,,,,,,,BdWmb8,20210506,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210427,,417,0.0516,16.9,6.11,5.78,,,0,,180.19,0.11,23.07,,0.4,0,73.68,,7.5,346,,,,BdWmb8,20210427,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210521_2,,347,0.01,16.8,,,,,,,,,,,,,,,,,,,,BdWmb8,20210521,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210520_1,,367,,16.8,4.89,3.73,,,0,,106.43,0.08,22.82,,0.33,0,54.63,,8.445,306,,,,BdWmb8,20210520,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210520_16,,339,,16.4,,,,,,,,,,,,,,,,,,,,BdWmb8,20210520,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210520_2,,361,,17,6.5,4.5,,,,,128.06,0.08,23.19,,0.39,0,55.72,,8.984,361,,,,BdWmb8,20210520,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210520_4,,345,,17.1,,,,,,,,,,,,,,,,,,,,BdWmb8,20210520,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210521_4,,341,,17,,,,,,,,,,,,,,,,,,,,BdWmb8,20210521,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210521_5,,339,,16.8,,,,,,,,,,,,,,,,,,,,BdWmb8,20210521,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210521_6,,337,,17.1,,,,,,,,,,,,,,,,,,,,BdWmb8,20210521,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210521_7,,339,,17.1,,,,,,,,,,,,,,,,,,,,BdWmb8,20210521,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210521_8,,338,,17,,,,,,,,,,,,,,,,,,,,BdWmb8,20210521,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210521_9,,337,,17,,,,,,,,,,,,,,,,,,,,BdWmb8,20210521,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWmb8.20210523_05,,346,,17,,,,,,,,,,,,,,,,,,,,BdWmb8,20210523,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWsb2.3-inj.00:00.20201030,,,111,14,2.09,0.38,,,0.56,,15.58,,10.06,,0.51,0.3,10.71,,8.433,76.8,,,,BdWsb2,,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWsb2.3-inj.01:50.20201030,,,111,26.4,2.01,0.36,,,0.42,,15.02,,10.15,,0.47,0.28,10.09,,8.915,73.1,,,,BdWsb2,,,,granite,borehole
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BdWsb2.3-p2.20201030,,,111,15.2,5.31,17.36,,,,,124.04,0.19,30.57,,0.23,,47.97,,8.155,293,,,,BdWsb2,,,,granite,borehole
